Gene,Transcript
95383,375066
95383,493589
95383,465784
108021,328090
108021,477043
108021,473789
108021,496681
108021,480839
108021,532424
108021,482419
108021,463468
108021,527124
108021,532080
108021,380270
108021,487196
108021,459693
230733,444210
238394,458839
207973,385238
263900,579427
145912,274606
145912,314397
145912,502263
145912,514354
145912,511078
145912,510363
272719,609813
157168,518104
157168,519301
157168,520407
157168,523534
157168,523079
157168,287842
157168,521670
157168,405005
157168,518206
157168,522569
157168,520502
157168,523041
157168,518084
157168,522402
157168,519240
157168,523681
157168,338921
157168,356819
157168,287845
157168,341377
157168,539990
151379,281047
258151,548417
228974,487308
228974,536399
187513,342280
187513,450137
162694,370113
162694,370114
162694,450240
162694,416479
162694,494907
162694,480774
162694,535414
119927,348367
119927,369425
119927,480130
119927,498541
119927,423155
117971,261751
117971,412074
117971,559849
117971,560511
117971,560868
117971,558216
170745,403915
170745,481414
170745,304101
170745,465292
170745,419802
198633,301085
198633,433050
198633,332323
198633,432303
237738,443837
128596,485998
128596,459946
128596,378685
128596,464832
128596,472049
128596,488925
128596,487361
128596,297788
128596,480137
128596,494552
128596,528772
128596,464672
128596,485832
128596,460941
128596,471729
116544,373347
116544,495979
116544,235180
136960,259486
136960,427067
136960,523861
136960,522167
136960,522826
136960,75322
136960,518109
136960,520066
136960,518958
163440,295645
123159,393033
123159,345425
123159,585606
123159,589631
123159,586027
123159,591349
123159,589497
123159,587210
123159,587969
123159,587811
123159,587934
123159,591245
123159,393029
123159,393028
235944,421890
235944,430530
235944,434898
235944,442665
235944,422825
235944,427985
224398,422261
224398,422567
224398,476407
224398,497836
224398,489925
224398,480866
224398,416194
224398,431476
224398,436169
258405,421239
258405,594118
258405,596382
258405,602221
258405,596674
258405,601120
162695,370112
162695,357650
162695,370111
240857,381249
240857,468071
153560,283629
153560,492136
153560,447368
153560,466441
153560,283628
153560,486388
153560,464787
153560,411650
153560,490112
153560,467613
153560,481761
153560,456378
153560,496310
106070,402578
106070,403097
106070,406641
106070,357271
106070,407526
106070,401949
106070,402497
106070,461886
106070,473696
106070,482397
106070,428711
106070,439044
106070,465602
106070,483819
106070,470992
106070,483157
106070,492265
106070,467386
106070,478162
106070,490051
106070,398812
106070,439599
106070,335866
106070,398810
136928,259455
136928,477471
136378,388820
136378,569934
136378,566303
136378,565793
136378,568712
175213,311764
175213,531866
175213,526410
175213,534481
175213,527008
173786,393892
173786,472031
173786,591945
173786,592446
173786,587679
173786,393888
173786,441615
173786,589772
173786,585452
173786,592861
173786,592105
173786,486438
173786,591072
152253,479309
152253,282074
152253,451987
152253,472216
137474,409709
137474,409893
137474,458637
137474,409619
137474,481328
137474,458169
137474,467137
137474,605744
137474,526863
137474,481532
109255,511469
109255,264218
109255,505262
109255,507338
109255,515325
109255,509371
171777,586305
171777,588708
171777,589474
171777,433821
171777,426920
171777,587753
171777,454404
171777,293062
171777,589358
171777,592322
171777,588404
171777,587287
171777,587738
171777,589100
152254,375363
152254,429379
152254,282075
152254,421979
152254,461586
184575,332707
184575,540203
184575,400935
184575,542958
184575,538086
184575,541842
241132,437674
241132,438439
241132,471674
198482,487863
198482,359798
198482,465448
198482,486474
198482,461779
198482,461321
165495,530517
165495,531116
165495,298282
165495,559662
165495,557814
165495,527238
165495,561399
165495,532623
165495,531212
165495,558729
165495,561115
165495,558705
165495,561298
165495,526955
165495,542175
237495,489528
237495,494009
237495,458081
237495,491575
237495,478907
237495,474525
237495,432980
237495,480084
237495,550467
73734,263817
73734,439188
73734,478354
104885,398665
104885,452696
104885,478937
104885,609690
104885,591498
104885,586024
104885,472540
104885,608122
104885,482433
104885,457590
104885,446286
143627,392414
143627,342741
143627,434082
142330,391984
142330,463653
142330,404753
142330,270364
142330,352879
142330,357048
142330,416591
142330,354082
142330,270361
142330,391983
142330,494738
142330,432084
142330,465943
142330,483602
142330,493058
142330,426297
142330,391982
265040,582856
201990,365120
157388,350061
157388,288139
157388,422281
157388,481085
157388,464429
157388,481478
157388,498251
157388,540742
157388,544977
207217,384488
240718,480512
252929,517120
180210,311907
180210,469189
180210,530231
180210,442468
180210,490274
5194,394391
5194,567518
5194,565961
5194,569370
5194,568940
5194,569979
5194,570000
5194,564885
5194,567751
5194,565786
5194,569246
5194,565368
5194,563561
5194,566284
5194,563341
231704,436915
231704,435547
231704,428901
64313,378164
64313,529653
64313,526969
64313,519355
64313,523078
64313,523098
64313,523904
64313,523734
64313,521007
169562,374029
169562,374022
169562,447581
169562,361726
117543,370105
117543,492067
117543,370109
117543,488789
117543,481871
117543,464270
117543,342173
117543,466807
117543,477293
117543,498372
117543,488176
117543,490732
117543,476507
117543,481982
117543,427040
156414,409874
156414,496087
156414,554571
156414,557332
156414,466378
156414,462273
156414,481318
156414,339063
165138,444472
165138,375019
165138,353234
165138,486778
165138,466120
165138,471846
165138,375018
165138,540940
206044,382678
250741,532967
250741,444297
271741,487874
264605,577644
238534,458975
202273,365403
231359,496556
243749,373337
178163,326756
178163,507515
178163,500268
178163,515072
178163,503068
90989,381295
90989,346134
90989,349598
90989,505501
90989,511971
90989,509302
90989,504321
90989,506936
141560,269373
141560,574832
141560,574356
141560,574206
141560,577128
141560,573158
141560,571482
141560,576363
141560,571594
141560,535965
167562,478039
167562,596514
167562,391785
167562,301093
167562,593941
167562,540331
111206,536066
111206,342628
111206,361953
111206,359843
111206,535350
111206,366362
111206,538564
111206,537018
111206,545049
104886,587394
104886,587962
104886,586608
104886,588450
104886,589097
104886,591099
104886,589791
104886,588633
104886,588545
104886,585423
104886,586497
104886,588356
104886,326631
236063,462535
236063,488736
236063,488103
236063,479248
236063,457366
236063,464973
236063,493314
236063,495299
236063,483462
236063,460398
236063,422411
236063,471249
236063,495978
236063,547325
236063,549853
114859,265593
114859,344937
114859,430397
114859,434054
114859,457512
114859,491162
114859,485667
114859,475279
114859,465231
114859,423355
119514,375011
119514,470473
177674,376637
177674,476512
177674,400895
177674,494437
177674,491346
177674,376629
177674,376627
177674,314340
177674,452018
177674,510878
177674,476309
177674,514733
177674,513739
177674,471765
109684,226951
109684,515667
109684,507719
109684,442825
237541,374940
185013,304081
185013,406971
185013,359846
185013,418427
185013,490687
185013,416783
185013,460052
185013,600945
100884,397016
100884,560356
100884,558450
100884,558995
100884,559778
100884,560761
100884,557889
100884,558541
100884,558859
100884,560092
100884,559197
100884,560828
100884,560884
100884,558795
100884,559207
100884,460657
100884,557829
100884,560845
100884,537691
100884,216775
269175,593496
10404,340855
10404,466323
10404,370441
10404,490775
10404,464251
10404,466019
10404,428056
10404,521702
10404,541269
10404,537071
10404,370443
132002,254322
132002,396969
132002,598235
132002,595139
132002,596853
132002,595992
132002,594099
132002,601533
132002,598692
132002,596075
132002,601087
170989,305352
170989,475821
170989,475289
163867,493328
163867,357182
163867,466345
163867,472971
163867,415531
163867,317538
163867,460607
163867,373333
163867,471566
163867,373340
232629,411527
232629,435145
232629,437316
232629,427449
204291,467052
204291,471477
204291,375001
204291,496686
154175,471714
154175,470336
154175,284322
154175,495591
154175,487012
154175,497021
154175,486770
154175,469764
154175,497395
154175,471901
154175,527943
154175,482765
154175,478235
154175,466947
154175,533795
154175,528305
154175,495063
154175,528490
154175,487249
154175,534413
154175,534256
154175,533855
154175,459682
154175,483129
154175,475896
154175,527258
154175,530539
154175,530236
154175,532144
154175,383691
174177,453996
174177,564105
174177,312060
174177,567949
174177,565071
174177,564921
174177,566637
174177,564584
174177,567316
174177,562011
174177,378384
104897,221494
104897,592839
104897,592314
104897,586396
104897,591121
104897,590034
104897,589118
104897,587637
172673,368250
172673,434358
172673,543064
172673,368248
172673,537166
241106,488325
241106,438763
241106,475235
241106,447394
167766,600714
167766,601257
167766,597597
167766,541777
167766,545872
167766,594682
167766,595939
167766,596930
167766,597161
167766,598536
167766,601140
167766,595171
167766,601237
167766,596440
167766,602232
167766,600457
167766,598190
167766,544146
167766,536937
167766,301096
167766,391789
232581,434951
205903,427912
205903,382252
185787,379535
185787,559697
185787,426013
185787,331268
185787,557961
185787,559930
185787,558746
185787,558893
185787,558830
185787,558522
185787,559619
185787,559345
185787,561171
185787,558502
185787,559258
185787,559690
185787,559158
185787,560422
185787,558539
185787,559244
185787,559751
185787,558923
185787,560710
160752,468479
160752,461507
160752,467076
160752,368356
160752,474345
160752,471117
160752,495308
160752,487002
160752,491013
160752,356657
160752,465559
160752,470171
160752,489003
160752,477057
160752,492887
160752,492244
160752,490140
160752,489324
160752,447866
260054,564837
228010,413182
228010,430844
228010,366167
265245,577401
119913,369422
119913,494328
118733,370103
118733,338858
118733,465523
118733,462354
118733,468901
118733,359814
118733,536598
240396,482332
187953,486256
187953,348899
187953,403974
187953,431453
180346,317005
172113,421967
172113,452211
172113,444069
172113,415644
172113,415053
172113,442597
172113,447314
172113,418431
172113,451657
172113,435684
172113,425930
172113,456495
172113,454531
172113,494209
172113,447724
172113,484959
172113,302378
172113,495734
172113,426689
172113,426723
172113,450160
263953,582285
241559,476361
128591,325888
128591,346177
128591,388853
215910,484153
215910,312793
215910,444493
215910,449278
215910,475041
215910,482358
215910,433342
215910,435090
185477,609438
185477,333209
176749,313401
176749,584792
176749,584716
127993,265732
127993,481551
127993,496410
164548,297071
164548,497730
164548,475970
164548,482395
164548,486934
164548,494255
164548,474586
164548,490942
164548,448549
164548,392502
164548,538367
136982,313655
136982,521795
66777,520381
66777,522878
66777,262215
66777,518290
66777,517955
66777,518789
66777,518230
66777,517631
66777,519436
197451,358344
197451,506339
197451,355836
197451,514633
197451,515193
197451,506259
197451,504898
197451,504796
106799,547314
106799,552573
106799,374994
106799,374990
106799,549766
106799,552516
106799,549021
106799,548365
106799,550253
106799,546584
91262,205557
91262,576204
91262,456970
91262,576683
91262,574094
91262,577103
91262,575728
149557,526507
149557,527350
149557,278919
149557,524427
149557,530096
149557,528863
149557,532778
149557,392709
149557,577924
149557,533294
149557,534022
149557,532981
149557,366139
149557,524435
149557,527534
130638,252934
130638,498009
130638,470722
130638,476998
130638,483549
130638,435026
130638,493643
130638,451241
130638,464482
130638,402380
130638,381061
73737,602501
73737,357546
73737,428522
73737,450153
73737,421653
73737,436483
73737,432060
73737,327239
73737,412271
99797,600076
99797,215567
99797,598298
99797,596073
99797,600083
99797,598987
99797,601652
99797,593637
99797,599646
99797,594807
99797,598333
99797,596953
99797,597607
99797,596164
99797,598715
99797,598918
99797,594545
99797,601461
99797,600395
99797,601187
99797,601350
99797,599101
99797,593775
99797,598408
99797,594958
99797,436007
171792,536063
171792,538636
171792,461997
171792,464682
171792,489288
171792,366285
171792,535978
171792,538700
234545,438306
234545,445716
234545,415397
234545,481407
234545,427372
234545,494079
234545,468931
234545,490747
234545,492686
234545,480397
234545,456502
145335,345009
145335,394986
145335,394991
145335,336904
145335,508895
145335,506244
145335,505199
145335,502987
145335,506691
145335,394989
145335,420646
177000,376592
177000,376590
177000,376585
177000,418034
